stool_sample_id,Acidaminococcaceae|Phascolarctobacterium,Actinomycetaceae|Actinomyces,Akkermansiaceae|Akkermansia,Bacteroidaceae|Bacteroides,Bifidobacteriaceae|Bifidobacterium,Burkholderiaceae|Parasutterella,Burkholderiaceae|Sutterella,Christensenellaceae|Christensenellaceae_R-7_group,Clostridiaceae_1|Clostridium_sensu_stricto_1,Coriobacteriaceae|Collinsella,Defluviitaleaceae|Defluviitaleaceae_UCG-011,Desulfovibrionaceae|Bilophila,Eggerthellaceae|Adlercreutzia,Eggerthellaceae|Eggerthella,Enterobacteriaceae|Escherichia/Shigella,Erysipelotrichaceae|Erysipelatoclostridium,Erysipelotrichaceae|Erysipelotrichaceae_UCG-003,Erysipelotrichaceae|Holdemania,Erysipelotrichaceae|Turicibacter,Family_XIII|Family_XIII_AD3011_group,Family_XIII|Family_XIII_UCG-001,Lachnospiraceae|Agathobacter,Lachnospiraceae|Anaerostipes,Lachnospiraceae|Blautia,Lachnospiraceae|CAG-56,Lachnospiraceae|Coprococcus_1,Lachnospiraceae|Coprococcus_3,Lachnospiraceae|Dorea,Lachnospiraceae|Fusicatenibacter,Lachnospiraceae|GCA-900066575,Lachnospiraceae|Lachnoclostridium,Lachnospiraceae|Lachnospira,Lachnospiraceae|Lachnospiraceae_FCS020_group,Lachnospiraceae|Lachnospiraceae_ND3007_group,Lachnospiraceae|Lachnospiraceae_NK4A136_group,Lachnospiraceae|Lachnospiraceae_UCG-001,Lachnospiraceae|Lachnospiraceae_UCG-004,Lachnospiraceae|Lachnospiraceae_UCG-010,Lachnospiraceae|Marvinbryantia,Lachnospiraceae|Roseburia,Lachnospiraceae|Sellimonas,Lachnospiraceae|Shuttleworthia,Lactobacillaceae|Lactobacillus,Marinifilaceae|Butyricimonas,Marinifilaceae|Odoribacter,Pasteurellaceae|Haemophilus,Peptostreptococcaceae|Intestinibacter,Peptostreptococcaceae|Romboutsia,Rikenellaceae|Alistipes,Ruminococcaceae|Anaerotruncus,Ruminococcaceae|Angelakisella,Ruminococcaceae|Butyricicoccus,Ruminococcaceae|Candidatus_Soleaferrea,Ruminococcaceae|Caproiciproducens,Ruminococcaceae|DTU089,Ruminococcaceae|Faecalibacterium,Ruminococcaceae|Flavonifractor,Ruminococcaceae|GCA-900066225,Ruminococcaceae|Intestinimonas,Ruminococcaceae|Negativibacillus,Ruminococcaceae|Oscillibacter,Ruminococcaceae|Oscillospira,Ruminococcaceae|Ruminiclostridium_5,Ruminococcaceae|Ruminiclostridium_6,Ruminococcaceae|Ruminiclostridium_9,Ruminococcaceae|Ruminococcaceae_NK4A214_group,Ruminococcaceae|Ruminococcaceae_UCG-002,Ruminococcaceae|Ruminococcaceae_UCG-003,Ruminococcaceae|Ruminococcaceae_UCG-004,Ruminococcaceae|Ruminococcaceae_UCG-005,Ruminococcaceae|Ruminococcaceae_UCG-010,Ruminococcaceae|Ruminococcaceae_UCG-013,Ruminococcaceae|Ruminococcaceae_UCG-014,Ruminococcaceae|Ruminococcus_1,Ruminococcaceae|Ruminococcus_2,Ruminococcaceae|Subdoligranulum,Ruminococcaceae|UBA1819,Streptococcaceae|Lactococcus,Streptococcaceae|Streptococcus,Tannerellaceae|Parabacteroides,Veillonellaceae|Dialister,Veillonellaceae|Veillonella
22001612560009,1.6401076720844001,-5.630900866196592,0.920179468846813,5.094500802502768,1.216042273388787,-5.630900866196592,-2.0473819277404823,1.9853826953837928,1.4304335007138462,1.9097206624605594,-1.623567680964121,-0.5433045309642086,0.3326784774218545,-1.1535640517183854,-2.4528470358486465,0.4069700537255452,0.9014334260257568,-1.212060258399994,-1.6055491754614426,0.0038887369726570142,-1.6606089526444703,3.9968331847530294,1.6546056823261939,3.5280409426935897,1.142179509458943,-1.1882496097062756,0.7041533853014661,1.5111357085102108,1.9113125969968099,-1.5704578556501732,1.0423971015710611,3.1713208802058634,-2.019982953552368,1.6366245616315798,1.9276158768490523,0.8808444634481356,-1.354234747180537,-0.08963732103816646,-0.7182459804605399,2.2510366230754775,-5.630900866196592,-5.630900866196592,-5.630900866196592,-5.630900866196592,0.9865021117778845,-1.2870954443429081,1.1923852561590946,1.2788524154482177,2.954137872114714,-1.8467112322783312,-5.630900866196592,0.18918206415576932,-1.1310911958663272,-2.4954066502674426,-1.9173287994922843,4.246345375134309,-0.2464058034075034,-0.7788706022769754,-0.6821409758184247,0.23273030940150452,1.6211530856562213,-0.8859687378333421,2.690034102686816,2.1899400137107516,0.920179468846813,-0.34769713745860376,2.827179060727138,0.052678901142089174,0.7023787619430975,1.9457089007764452,-1.3001675259102612,0.0458529360716895,1.5476446175671077,3.38366790126123,3.8383362267996173,3.3801345439452213,-0.9395529839674488,-5.630900866196592,0.9971405099829411,2.1514894693908673,-0.7480989436102217,-1.6796571476151647
22001612560012,-4.237975268773005,-0.741467707306525,-4.237975268773005,6.107148588176114,4.861433542495896,2.531666708079497,-4.237975268773005,1.178125133431415,-1.293536289606565,-4.237975268773005,1.178125133431415,2.2929023589528796,1.944109637943627,1.7230300708502684,5.633453860069234,2.903269853577486,-1.7530686189850049,-4.237975268773005,-4.237975268773005,0.09275807151332582,-4.237975268773005,-4.237975268773005,1.1556522775793567,5.877190356968055,-4.237975268773005,-4.237975268773005,-4.237975268773005,-4.237975268773005,-4.237975268773005,-4.237975268773005,4.054072368658349,1.8211479268087913,-0.7116147441568437,-4.237975268773005,0.22793284988157847,-0.6003891090466196,-4.237975268773005,-1.8400799959746346,0.8557749320337571,2.3216399687202367,1.4658072058831957,-2.0407506914367857,-0.6003891090466196,-4.237975268773005,2.1836469990335132,-4.237975268773005,1.8164640774963647,-0.803988064287859,5.486744405168465,1.4888724788141925,-4.237975268773005,2.1606196657622023,0.9549815821172052,-1.2422429952190144,5.272691893188036,-4.237975268773005,3.0119502679449823,-0.7116147441568437,1.7307322912123606,2.8889155401258027,0.8859887106302535,0.1564738858994339,3.4296508228119853,-4.237975268773005,0.9605217624928208,1.8690476189692484,3.6458479461191473,1.3787958288935664,2.1803896671632064,2.5885699547835888,-0.5244032020686973,0.5660457759602515,1.2673562671593572,2.604708013465417,-4.237975268773005,4.7525908693585714,1.307202175706557,-0.741467707306525,1.7830480805765214,3.594038911732464,2.8873078227377054,-4.237975268773005
22001612560015,-3.5288235973774893,-1.1309283245791186,-3.5288235973774893,7.883507752357037,-3.5288235973774893,-3.5288235973774893,-3.5288235973774893,0.5983107876676024,1.9307619167666696,-3.5288235973774893,3.232749171426566,-3.5288235973774893,-3.5288235973774893,4.10212298351297,2.764595681468992,5.4433864809761605,-3.5288235973774893,2.699687406213694,-3.5288235973774893,-3.5288235973774893,-3.5288235973774893,-3.5288235973774893,5.3725429666792905,7.103588427094106,-3.5288235973774893,-3.5288235973774893,3.4967147172610313,-3.5288235973774893,-3.5288235973774893,-3.5288235973774893,6.471563779898599,6.100753286790777,-3.5288235973774893,-3.5288235973774893,1.9092557115457063,2.0732952235022117,4.063038117512445,2.0124399477809365,2.230078176499792,5.913580423287462,1.564926603429273,-3.5288235973774893,-3.5288235973774893,-3.5288235973774893,-3.5288235973774893,0.7752414958266809,-0.5330913238234984,-3.5288235973774893,-3.5288235973774893,2.137603090734943,-3.5288235973774893,3.5818725256013386,1.2833607579949278,0.925523698876018,-0.4843011596540663,-3.5288235973774893,4.075572751418848,1.5337714356494776,2.1749588772787116,-3.5288235973774893,4.6939985334361705,0.2998177991116058,4.04522140799471,-3.5288235973774893,3.8947448468816774,4.779128947893529,-3.5288235973774893,-3.5288235973774893,3.3276383872170974,3.83508990402833,-3.5288235973774893,4.351224603594087,0.925523698876018,4.8792241467779505,-3.5288235973774893,-3.5288235973774893,2.9694585520989443,-3.5288235973774893,2.4994549228532095,-3.5288235973774893,-3.5288235973774893,2.288287562585715
22001612560020,4.724121316836678,-2.0715844583368366,-2.0715844583368366,8.445222127399322,-2.0715844583368366,5.553034527822562,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,2.3228646963356026,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,-0.12567430928152334,3.7719599586945227,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,4.703781632599555,2.9910105746901303,4.679517010599923,-2.0715844583368366,1.483763603152577,1.7996165525710546,3.7514614371461823,1.8987074552152854,0.4133221914511638,6.359179005081012,2.73243658639642,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,1.8202358397737899,2.682005732769528,0.4133221914511638,2.6105467687873833,-2.0715844583368366,-2.0715844583368366,1.2957113716496376,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,0.7616288857193796,-2.0715844583368366,2.862889474793856,-2.0715844583368366,-2.0715844583368366,2.005952985568883,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,3.6221476804658623,2.005952985568883,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,2.3827628379166708,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,2.0392894058364748,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,1.063909757592313,-2.0715844583368366,-2.0715844583368366,0.9241478152171543,-2.0715844583368366,-2.0715844583368366,-2.0715844583368366,1.9714668094977137,-2.0715844583368366,0.23100063465720932,5.5795357173658635,5.181885924347691,-2.0715844583368366,2.4057523561413703
22001612560027,3.284173729483318,-4.242543831869388,-4.242543831869388,6.170288248150933,3.678265847419212,-0.4139024353802929,3.05115388873205,-2.450784362641333,0.9049506449440647,2.0359775922964563,-4.242543831869388,0.6094864320502289,-0.5048742135860196,-1.4093304878131718,-4.242543831869388,-0.21719214113423835,2.70057859095004,-0.37134282096149684,-4.242543831869388,-0.7768079290696615,-0.33052082644124203,4.045739213338302,3.82648549690557,5.077099274997246,-4.242543831869388,1.6407785566188906,2.6601989052892048,3.3396853624070726,3.813248619108383,-4.242543831869388,3.453668807477019,4.001527438426398,0.3725766849718717,2.684033201353337,4.282220625043167,2.2824858259740735,2.4800859629860605,2.161030366065427,0.0059514101799713615,4.276447741488229,-2.2966336828140745,-1.0236680070011874,-4.242543831869388,-4.242543831869388,2.129068015362469,-1.2468115583153971,-4.242543831869388,-0.31071819914506227,3.0002540909243676,-1.939958738875342,-4.242543831869388,3.158076745501747,-0.7768079290696615,-4.242543831869388,-4.242543831869388,5.3770544464536565,1.182406185612015,-2.450784362641333,0.26831567464746175,0.6402580907169826,0.5449479109126578,-0.7161833072532264,2.459416534133152,-4.242543831869388,1.2505176114711611,-4.242543831869388,-4.242543831869388,1.487555951104186,1.487555951104186,-1.0236680070011874,-4.242543831869388,1.8555304502968522,-2.1631022901895522,3.483668818638141,-4.242543831869388,3.8380031339551115,-0.5048742135860196,-4.242543831869388,2.3654567934266995,2.6551611112592477,-4.242543831869388,-4.242543831869388
22001612560029,-3.2880305150656546,-0.5232849702868991,-5.36747205674549,4.311683738839618,1.6041965479802993,-1.4162283381640628,1.367119603227458,3.832918984377023,0.6289800318735308,4.111291112743662,0.5857712775422943,-1.606271941051928,-0.6225399283822401,-2.2764296033871743,0.01702300604359852,-0.8456834796964499,-3.0648869637514444,-0.8456834796964499,-5.36747205674549,1.8909400938498155,0.37553113106399216,1.0007151296050028,1.5077600305310863,4.329114320022293,-1.7839531182893804,-5.36747205674549,-1.27312749452339,1.1457580541668166,1.4021699201070117,0.28851975407436203,3.55037468578169,1.0177223422522346,-1.9662746750833349,-0.6761241745163469,1.8133591422990651,-5.36747205674549,-5.36747205674549,0.2122577692407317,1.4741434197321013,0.7916233317464423,-0.1745152058552799,-5.36747205674549,-0.7723522066109005,0.48185272320136896,1.0638590251879885,-5.36747205674549,1.042702825220677,2.033759207667524,2.9554079650244143,-0.15253629913650446,-1.2243373303539578,0.6583939170798248,0.14595668941949214,-0.7927610782421075,0.42858569401988156,3.2770583831319415,-0.14172538303228865,0.6535512926040363,-0.05426607770370229,1.8688672860088538,0.20087244701560625,-5.36747205674549,3.2412058247929254,-5.36747205674549,1.2592456925035345,2.2040015921057794,3.758943080292931,-0.960752809481237,1.920772344274634,3.35168190671705,-1.933484852260344,0.03520532512678898,2.407803789741372,3.294686904920934,-5.36747205674549,3.358684622411123,1.6580662578930303,-0.06915469019745402,2.5335349952469306,2.295465793716045,2.117458226544171,-5.36747205674549
22001612560030,-4.39094055540147,-2.3114990137216345,2.4485358828273727,6.1140173891227,3.5096960576165346,-2.0883554624074243,-3.0046461942815794,-1.0587360452262664,2.304858361657021,-1.3952082818474794,-4.39094055540147,-4.39094055540147,0.44534135155000776,1.2074814035969048,-0.9897431737393148,1.1103176551432572,3.4319047348783034,-0.6532709371181018,-0.47891754997332425,0.7964452504392847,-4.39094055540147,5.010515921050161,4.3386183141571,5.314705628682666,-0.5842780656311506,-4.39094055540147,3.082128532630727,3.9993279424410995,3.373779989370007,-4.39094055540147,2.759760902191057,4.474229864250304,-4.39094055540147,2.895251159300912,2.8525724192640114,-0.89443299393499,0.08639625907673665,1.414194413515018,-1.023644725414996,2.064258007938652,-2.4450304063461568,-4.39094055540147,-4.39094055540147,-4.39094055540147,-4.39094055540147,-2.5991810861734153,0.28188827906043556,1.4867952263781685,2.098264375923846,-1.557727211345254,-4.39094055540147,2.019234326564697,-0.3304975448550511,-4.39094055540147,-2.4450304063461568,5.903473598121699,2.504742142346397,-1.9930452826030995,-0.42064864184934825,-4.39094055540147,2.9980055422169665,-0.1142744363854149,1.089698367940521,-4.39094055540147,2.4036460254750285,1.011736826470809,-1.6828903542992601,1.6587928998304875,1.8931936056693317,-1.44650157623503,-2.3114990137216345,1.3260871460047516,-4.39094055540147,3.4414703717864503,5.441158401047004,2.703294290523285,-1.557727211345254,-1.1720647305332696,1.70713372676477,2.562743655469067,-1.2128867250535245,0.4610897085181467
22001612560033,-0.918219634309862,-0.918219634309862,-0.918219634309862,9.74707791581118,5.458507313588765,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,4.939713520173598,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,4.853221488820154,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,5.898516246285106,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,4.672767346200994,-0.918219634309862,6.055323385210278,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,3.800279236985232,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,2.745342011819784,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,5.2408757541820705,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,2.126302803413561,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,-0.918219634309862,6.098390049584356,-0.918219634309862,-0.918219634309862,1.7208376953053963
22001612560042,2.9466037844877278,-0.9007946745974094,-4.334781879082556,6.9118837434998355,2.1843654088578397,-4.334781879082556,3.27755495808519,1.1866790387796904,-4.334781879082556,1.907441386372609,-2.388871730027242,1.851426744817939,-4.334781879082556,-0.25724443517683593,-0.05811576006650032,-1.3390496055285648,2.775097583989716,-0.14512713705613045,-1.4444101211863911,-0.8382743176160754,0.19781761407070064,4.112632417725765,3.6061578832452366,4.119471512559809,2.2048040765351136,-4.334781879082556,2.7418719363613953,2.2346995413317403,2.7179391701497675,2.5908133180279123,4.068794585546714,4.50897750283543,0.7951168358405178,2.6701001106303037,1.9362065527757437,-4.334781879082556,3.037964487321773,2.529021512370398,-1.5621931568427745,4.208273971859409,-0.16039460918691884,-4.334781879082556,-4.334781879082556,-4.334781879082556,-4.334781879082556,0.8747042737588648,-2.725343966648455,-4.334781879082556,2.7435597004751147,-0.08628663703319628,-4.334781879082556,2.7153406411865033,-2.0321967860885097,-2.948487517962665,-4.334781879082556,5.7614724881090655,1.5596209551822957,-2.5430224098545007,0.92790830982233,-4.334781879082556,1.4882640164004632,0.2999471091470802,0.5094052073760356,-4.334781879082556,2.019588161714795,-4.334781879082556,1.0123256516349128,1.851426744817939,0.3286572150295113,0.7832119333341998,-4.334781879082556,1.855533526770592,-4.334781879082556,3.738932762027302,4.399456305186023,-4.334781879082556,0.7589683217242067,-4.334781879082556,1.9877833608447277,2.410454470401807,-4.334781879082556,1.1119554925837543
22001612560049,1.4410915900674492,-5.136769767653598,-0.4093819489412569,4.981466195408358,2.0696075238186546,1.0138330007926823,-5.136769767653598,2.253411660572832,2.3559905332687814,1.6178343318343646,-3.1908596185982843,-0.3660851431879326,-2.0922473299301747,-5.136769767653598,-1.2247467622254518,-0.7059529688102844,2.0005086696067886,-1.0937184998190475,-0.09334465073435094,0.5331111553269219,-0.49237886851222523,3.4463984126861726,2.380751082949433,4.675205384376423,-0.46394093319169194,1.4284952023817628,1.6984148184937036,2.1637030466142004,3.319611284365883,-0.33274872292034097,1.0995998225501067,2.466629572087072,-1.3991001493702293,2.341965057914277,1.8807363752876585,1.2961703250855816,0.40840767682596457,-1.5532508291974878,-5.136769767653598,1.0494388562468968,-2.001275551724448,-2.0457273142952817,-5.136769767653598,-0.18094271005233686,0.39265931985782565,-2.3035564235973816,1.6061108681383054,1.915085855302297,2.107457747949753,-2.834184674659552,-5.136769767653598,0.7437632187471026,-1.1294365824211265,-1.0763267571071786,-2.939545190317378,3.404920895363028,0.09967219517635151,-1.1855260490721702,0.13622979091014908,-5.136769767653598,-0.15316314594526137,-0.18094271005233686,0.931655820590513,3.019453555541028,-0.15316314594526137,0.028016206269916744,2.7318671265305694,-0.932077148262632,0.826809575964849,1.3838513599050986,0.1310883914097305,2.1528407537975704,0.09967219517635151,2.4011928921146097,3.550672399322326,3.649534110628985,-2.0922473299301747,-5.136769767653598,0.7576330666112536,2.391561999053649,-5.136769767653598,-3.527331855219497
